id,text,generated,fold,preds
76ac4c02,"This country is built on democracy, the idea that all of its citizens have rights and a say in how the country is run. The Electoral College takes away the peoples vote, because in an election, the eligible citizens vote for a candidate, but in reality they are voting for a group of electors who will then vote for the candidate. I believe this is unfair and that the Electoral College should be removed from the country's government.

The first flaw with the Electoral College is that voters cannot directly vote for their favorite candidate. In Source 2 paragraph 10 , it says "" ... voters vote not for the president, but for a slate of electors, who in turn elect the president.

"" If citizens of the United States can't vote for their own president directly then it takes some of the democracy out of the country. It rarely happens but the electors don't always vote for the candidate with the most popular vote, they can vote for whoever they want, if they really wanted to. This is just one reason I think the Electoral College should be removed, and replaced by a popular vote.

My next reason for replacing the Electoral College with a popular vote is that a tie in the Electoral College is possible. In Source 3 paragraph 18 , it says "" A tie in the nationwide electoral vote is possible because the total number of votes538is an even number...

"" If a tie occurs then the vote goes to the House of Representatives, but how will they know the feelings of voters if they vote one party for Congress, and another party for president?

My final reason to get rid of the Electoral College is that a candidate can win the popular vote, but lose the election. In Source 2 paragraph 9 , it says ""...

Al Gore thanks to the quirks of the electoral collegewon the poular vote but lost the presidency...

"" If the people's favorite candidate wins the popular vote, a vote representing the country's citizens, but loses the election because of the Electoral College then the system is unfair to voters.

Source 3 paragraph 19 , "" The Electoral College requires a presidential candidate to have transregional appeal. No region South, Northeast, etc. has enough electoral votes to select a president.

"" But this country should be about how the people vote, a popular vote would be the same, no region would have enough eligeable voters to elect a president, so a candidate would have to campaign all over the country.

In conclusion I think the Electoral College should be replaced with a popular vote. Voters cannot directly vote for thier choice candidate, ties can occur in the Electoral College, and a candidate can win the popular vote, but somehow still lose the election.",0,0.0,-1.29057
77bdc4a7,"Imagine that the president the majority of the people voted for did not win because the electoral college got confused and voted for the wrong candidate. That would not happen if we didnt have a electoral college. I believe that we should change the electoral college to election by popular vote because the electoral college can cause a catastrophe and is unfair.

The electoral college can cause a catastrophe. The electoral college is basically a disaster waiting to happen. We the people of the United States would be able to do nothing if the people of the electoral college made a mistake or even was pulling a scam. Source 2 states ""Back in 1960, segregationists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. So that popular vote for Kennedy would not have actually gone to Kennedy."" Many political disasters such as this would not happen if we had the election by popular vote system.

The electoral college is unfair. The system is outdated and irrational as well. Source 2 states ""Because the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races in the ""swing"" states."" Many people that are in a electoral college state don't care aould the peoples vote and sometimes might even want to vote for the people who they want to vote for! Source 3 states ""The Electoral College avoids the problem of elections in which no candidates recieve a majority of the votes cast."" In my opinion, this is exactly the problem. The american people have the right to do a tie breaker not the electoral college.

To conclude, the electoral college should be changed to the election by popular vote. There is not reason that the electoral college should still be the way we vote because it is not a stable way of casting votes disaster prone and it is unfair.",0,0.0,-1.2757883
78030be4,"Limiting car usage can have many beneficial outcomes for the environment around us. Avoiding car usage will drastically lower greenhouse gas emissions in the atmosphere, cut pollution in big cities, and make rushhour easier for human beings.

The first thing that decreasing car usage will do is that it will lower our greenhouse gas emissions. In Source 1: ""In German Suburb, Life Goes On Without Cars"", by Elisabeth Rosenthal, Rosenthal explained that because automobiles are very necessary to middleclass families all around the world,""it is a huge impediment to current efforts to drastically reduce greenhouse gas emissions from tailpipe..."". Without cars there wouldn't be so many greenhouse gases in the atmosphere and globalwarming could be evaded much easier. According to Source 4: ""The End of Car Culture"", by Elisabeth Rosenthal, Rosenthal again shows information which states that, because recent studies suggest Americans are using fewer cars, ""President Obama's ambitious goals to curb the United states greenhouse gas emissions, unveiled last week, will get a fortuitous assist from an incipient shift in American behavior"". With less and less Americans getting licenses and buying cars, greenhouses gases will start plummeting at a faster rate than ever before.

Also, lowering the use of cars will decrease pollution in big cities which are usually surrounded by clouds of smoke. From the information in Source 2: ""Paris bans driving due to smog"", by Robert Duffer, Duffer said that because of the amount of congestion in the city of Paris, ""Paris enforced a partial driving ban to clear the air of the global city"". Paris could have easily avoided the ban on driving if they stopped using cars so much, which would in turn decrease the amount of pollution in the sky. There was a similar situation in Source 3: ""Carfree day is spinning into a big hit in Bogota"", by Andrew Selsky, where in Bogota, Colombia the government created a carfree day where no cars were used at all and people like Carlos Arturo Plaza, a businessman, said that ""It's a good opportunity to take away stress and lower air pollution,"". Another big city is lowering their amount of pollution as well just because they are using cars less.

In addition, an environment less reliant on automobiles creates easier traffic and a more relaxing road to travel upon. In Source 1, a media trainer and mother of two called Heidrun Walter, recalled that ""When I had a car I was always tense. I'm much happier this way,"". Now, more people won't have the same stress they had in the morning when they had to worry about the amount of cars on the road. In Source 4, Selsky explained that the new carfree day will be ""leaving the sreets of this capital city eerily devoid of traffic jams"". Without the everyday clutter of cars, streets will easily be more open and easier to drive upon.

Although limiting car use seems a bit distant at the moment and very hard to accomplish all around the world, with less cars there will be less greenhouse gases, pollution, and traffic on the road.",0,0.0,-1.2991924
780c39e1,"The way we should change the way we choose our United States president. I am against the Electoral college. I feel like with the Electoral college my vote does not matter. The Electoral college is a pretty unfair way to choose out president. I think its time to try something new. A expirement perhaps. How do we know the popular vote system doesn't work if we had not tried it. You know what they say don't knock it to you try it. We can avoid what happens in 1968 or 2000. Im just saying and im not the only one saying this but the Electoral College is unfair and irrational.

The Electoral college is a voting catastrophe. Many people fell like their vote doesn't matter or even make a difference. Their not the only ones. Some people just feel like the Electoral College is way too complicated to understand. Some just rather have their vote go straight to the president. Well they say their trust is rarely broken. Well thats still means it can be broken. Also, whats with the ""winner take all"" ? People here that say "" wait what?"". Well to start off its a little bit unfair. We the people just want to pick our president of united states not some electors who might not even be that loyal to the person you voted for any way. We young generation should try something new in the future. Which im saying that the Electoral College is a little bit old and outdated dont you think.

This Electoral College can be unfair and irrational at times. Also complicated as well. We voters wish their was an easier way to choose the president. well their is, we just haven't been using it yet. They say they want to avoid another 1968. Or, even a 2000 election. Well i haven't seen any change or concern for this matter. Instead of changing the rules , how about we change the voting systems in all. People have been trying to abolish the Electoral College for decades. People like President John F. Kennedy. Even one of our presidents was oppose to the Electoral College. Who is the Electoral Collage any way. Just some people who Dont currently hold office. Well whats the point of knowing who your voting for but not actully know who your voting for. basically voting for someone who can not be trusted or not be loyal enough. We have to vote on trust and confidence. I know i want my vote to matter.

So you see why we should change the way we choose our president. The Electoral college is a pretty unfair way to choose out president. I think its time to try something new. Many people fell like their vote doesn't matter or even make a difference. I just want to seeif any change can happen in the future. This Electoral College can be unfair and irrational at times. Also complicated as well. If we want to avoid 1968 or 2000 lets make a change. Atleast lets try it out for a election or two to see how it works. Instead of going off of this is what we been using so we are going to keep using it. Im just saying and im not the only one saying this but the Electoral College is unfair and irrational.",0,0.0,-1.2780628
783256be,"Many cities are experiencing perhaps the biggest economic change being implemented into society since the invention of the Model T. People just simply aren't interested in attaining a personal vehicle, or even a license for that matter. As a result, many personal vehicle companies are starting to become more ""mobile"" to stay with the times, or become bankrupt due to being stagnant in sales. Not owning a car has actually proved to come with more advantages than if owning a car. Such as, less carbon emissions in the air, less stress in certain communities where carfree zones are being implemented, and finally restaurants and stores becoming more ""cropped up"" due to rushhour restrictions essentially boosting the economy.

The lack of car use has fundamentally benefitted the environment as an entirety. Cars emit carbon emissions into the air that are not only harmful to many animals, but to humans as well. According to Source 2, in Paris, France alone, it was shown that ""due to the use of diesel fuel over regular fuel, there were 147 micrograms of particle matter per cubic meter."" Comparing this to other major cities in Europe that find more use for regular gasoline, you'll find that the results are less. In Brussels, there were 114 micrograms of PM per cubic meter, and in London, 79.7. Even though areas that used more regular fuel over diesel fuel were significantly lower in micrograms of particle matter, even 79.7 micrograms can be potentially fatal, and cause lungrelated health problems in the later lives of the people occupying these areas. Officials not only in Paris, but also in major cities such as Bogota, Colombia and New York City, New York have also began to take a stand. In Paris, France for example, ""there are certain days in which cars cannot be driven by people with license plates ending in even numbers, and the next day by people with license plates ending in odd numbers. This new way of thinking has been implemented into the French law system to help decrease the amount of pollution in the air."" Source 2 Bogota has also found a unique approach to a less polluted environment. ""Carfree day is a day in which no cars are driven, with the exception of buses and taxis."" Source 3 Finally, New York City has implemented a ""new bikesharing program in which bicycles can be rented for a costeffective amount. In addition to this, bridge and tunnel tolls have also reflected these new priorities by skyrocketing in price."" Source 4 These new implementations have proved beneficial in decreasing the amount of carbon emissions in the air. Many communities have not only found a way to reduce pollution in the air, but also live a more stressfree lifestyle.

Stress and rushhour are known to have some corollation, but newer communities are starting to take a stand by limiting the amount of car usage in their area. Vauban, Germany, a newer community only just established in 2006, is an example of one of these communities that has started to ""smart plan."" Over 70 percent of Vauban's occupants don't own a car, and 57 percent have sold a car to move there."" Source 1 A happier lifestyle has appeared as a result. According to Heidrun Walter, an occupant in Vauban. When she had a car, she was always ""tense."" But now, she's a much happier mother of two, and the distant hum of an occasional motor vehicle is drowned out by the ""chattering of wandering children."" Source 1 In the United States, the Environmental Protection Agency EPA is suggesting that we start implementing these ""car reduced"" communities in our nation to better society, as well as to provide a more stressfree environment for these new communities' residents. Source 1 Even in Bogota, people have said that the use of no cars is a ""great opportunity that has taken away stress and lowered air pollution."" Source 3 Not only has pollution been reduced in all of this or the fact that a factor attributing to stress has also been removed, but areas where these communities are starting to form, have also boosted the economy. In Bogota, it has been reported that due to Carfree day, that both ""parks and sports centers have started to appear throughout the city. In additon to this, sidewalks have been replaced by more broad, smooth sidewalks. As well as, rushhour traffic has been cut, allowing new restaurants and upscale shopping districts to flourish."" Source 3 ""Cars are starting to become a thing of the past,"" according to Mimi Sheller, a sociology professor at Drexel University. Even her children 19 and 21 don't have licenses. ""They say they're interested, but it's not a priority for them,"" she later goes on to say. As a result, gas money is saved, and people can spend more money on things that matter to them.

In conclusion, it has been displayed that the advantages of not using a car are starting to outweight the benefits. The lack of car use in these carfree communities is helping to reduce stress and tension on the road, boost not only the community's economy, but also the entire nation's economy as well. In addition to this, the lack of car use is also helping to preserve the environment, by reducing carbon emissions into the air. According to many sociologists and business professionals, the downfall of the car may well be on its way, but it may not be such a bad thing.",0,0.0,-1.3447387
78bc587a,"Nowadays, there is one sure thing we depend on to go from Point A to Point B: cars. Cars are used everywhere to drive to work, school, a park or wherever it may be. However, the total amount of automobiles moving out in the streets consumes up too much gas. This gas being released causes smog, or air pollution, that is harmful to our atmosphere & is one of the main causes of global warming. Next, the elimination of cars improves the safety of pedestrians and people wandering on the roads which has indeed prevented people from dying in countries like Colombia and France.

To begin with, when people are driving cars for whatever it may be, they are unintentionally harming the economy. This happens because cars run off of gasoline and when a car is accelerating, the gas is being burned by the motor engine which after is released into the air. Smog is produced being one of the top causes for global warming & this is an exceedingly problematic effect to the atmospherical being of humans and space. Moreover, Paris has reinforced a temporary driving ban due to these longterm, harmful effects to clear the air of the global city. If drivers refuse to obey, they would get fined 22 euros and up to 4,000 drivers were fined. They were blaming diesel fuel although, after five days of intensifying smog, congestion drastically dropped 60% competing against Beijing, known as one of the most polluted cities in the world.

In addition, the elimination of cars in the streets has benefited society in a way that it keeps people safe. As various countries around the world face the risk of car accidents, innocent deaths, lack of resources, and car commuting, they begin to enact laws to try & stop these risky, dangerous downfall from happening. In the suburbs located within Germany, residents of Vauban are pioneers doing what commuting executives have never done before: giving up their cars. This happens since street parking and driveways aren't allowed although the streets are ""carfree"", a couple are found at the edge of a community as well as the tram running down Freiburg. Plus, without an abundant amount of automobiles anymore, cities become more loose and flow therefore providing a better walking path.

To conclude, cars on the streets may be efficient for people to get to places easily and rapidly, but the substances it releases is harmful to the environment. Smog and air pollution are formed when cars drive greatly contributing to global warming, because they consume up too much gas. Furthermore, not only does it cause air pollution, but it also creates a possibility of putting people's lives in danger by the factors that might affect the consciousness of a driver. So the eliminating of cars does the community good both physically and economically like it is practiced in Vauban, Paris, and Bogota.",0,0.0,-1.4193947
78d38b70,"Dear Senator, Every four years, citizens of the United States ages eighteen and up, gather at local voting locations to elect the President, our government leader. From Washington to Obama we have always elected our leaders as such. The Constitution has given us our way to vote the Electoral College. This process, of course, consists of our 538 electors, the place where they meet to vote, and the counting of said votes. But how effective is this process? Honestly, I believe the Electoral College should be diminished.

Statistics show that direct voting is preferred by the majority of the citizens in the U.S.. According to a poll taken in 2000, 60% of voters would rather direct voting over the current system. With the current "" winnertakeall "" concept in most all states except Maine and Nebraska, many people find that even if 45% of all the votes in the state are for one party, all of the votes go to the opposition. Citizens may as well not even vote under this standard if they wont even be represented.

Although not one vote will decide an election if we had direct voting, many single votes can. Take the 1.4 out of 3 million people in California who voted one way and got all their votes thrown the other because of the other 1.6 million people. With that 1.4 million, mixed with tons of thousands of voters, one party may actually win the election rather then the candidate who would have won with the Electoral College process. For example, in 2000, George W. Bush won the election and most of the Electoral College votes. However , Al Gore got the most individual votes. How can that be fair at all?

When ""we the people"" vote for the president, we are not actually doing what we have come to believe. In reality, we are actually voting for representatives called Electors to vote for the candidate. These electors cast their vote depending on the votes that we you and I, cast. These electors that we choose are generally very trustworthy and reliable, being the reasons we choose these government officials to elect our government leaders. Sadly, however, not everybody is who they say they are, as we all have flaws and sins occasionally one of these electors will be unfaithful and vote for the candidate they deem fit, instead of who we have chosen ourselves. Although this is rare, the possibilities would be negated completely if we simply had direct, individual voting.

To wrap up, I vote that we abolish the Electoral College and allow the citizens of the United States to vote for ourselves. It would make the majorty of the U.S. happier, it will make us better represented, and we will be directly electing our own government officials. I believe that we should amend the old ways and evolve and adapt to newer, better ways, as we always have in the past.",0,0.0,-1.3224645
79255ae0,"If I were to choose between keeping the electoral college or abolishing it, I would chose for abolishing it. The electoral college has a system that can be considered confusing to most americans. This system indirectly transfers citizen's votes to congress. This allows for loopholes and sabotage to be commited during the process of electing a president.

Back in 1960. segregationalists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. So that a popular vote for Kennedy would not have actually gone to Kennedy.

source 2, second paragraph.

This is stating that in 1960 people who opposed Kennedy nearly became his electors. So if they succeeded in becoming his electors his votes would have gone to another opposing candidate. This could not happen with a system of voting that directly connected everyones votes with congress. This was a clear case of sabotage in the election of 1960.

Votes in larger states and smaller states are balanced out so the number of votes would not be based on the number of people in the states. This can be seen as a way to make sure that state votes did not compare to the population of said states. In reality it is limiting the votes of citizens. If people ignored how larger states had more people than smaller states and just thought of everyone as individuals everyone would have a say. The system I am proposing does not view states as the voters, but every american citizen as one. After everyone passed their votes, they would all be tallied and which ever candidate had the most votes would win.

You may think that the votes could be sabotaged, and that politicians could put in fake votes and get rid of real ones. This problem could be dealt with by maximized security. There would be videocameras wherever the votes could be swaped.

I propose this system to ensure that every citizen has a vote, and that corruption while transitioning the votes would be eliminated. This would be a less confusing system that could make voting more efficient.",0,0.0,-1.3197374
793bb935,"global warming has been said to be a problem for years now. it has been said that we are slowly but surely destroying our ozone layers. and air pollution is for sure one of the main causes. Smog levels have risen substantially and it shows, but there are more and more solutions that are beginning to show.

germany definitely has the right approach here. they live in what is pretty much a car free society. in a one square mile city of 5500 people, 70% of them do not have cars. everything in that city is within walking or biking distance so there is no need for one. having a society like this is also very stress relieving in a sense. you no longer have the every day stress of being on a highway or constantly alert for cars, a society like this is for the most part more laid back then a regular one. the amount of exercise is also increased here because you are walking or biking everywhere, you are constantly moving. it is something that every country should take into consideration. the long term effects of pollution will be detrimental to our world and we know that. now is our time to fix that.

tail pipe emission accounts for 12% of greenhouse gas emissions in europe and up to 50% in dense cities in the United States. and after near record breaking pollution in just a matter of days, paris decided to put a partial ban on driving. by doing this congestion in the city was down 60%, and by doing this the smog cleared relatively quickly. in this short amount of time that driving was partially banned we were able to see a large decrease in not only pollution but the amount of congestion in a city. not only does this make everyday life safer for every day citizens but improves the living quality of all people by making the air and world cleaner. projects like this are showing multiple benefits and great long term affects, not only for car drivers but for pedestrians that are walking the streets to, if congestion in a busy city is down by that much it makes getting around a lot easier for someone who walksbikesor runs everywhere. i think its crucial for people to understand the upsides to having societies like this. grnated it will be hard to adjust to but the upsides to it will outweigh the cons in the long run.

a big thing to look at here in one of the benefits of having a car free society like this is not just the pollution but the exercise rate. as americans we are without a doubt an overweight country and thats obvious. what having something like this would do for us is incredible. even if it was a one day thing to try like Bogota, Colombia. once a year everyday they have what is called a ""car free day"" where everyone in the city is restricted from using cars unless it is a taxi or transit. this now enforces or allows if you will, everyone to ride a bike, skate, run, or walk to their destination. the streets are left practically empty. when you also do this you can bring improvements to your community. Bogota went from a cracked unevenly paved sidewalk to the replacement of smooth broad and even sidewalks. parks and sport centers have increased and blossomed all throughout the city, and you see the community just start to come together as a whole.

Now with all this being said there obviously are still downsides to cutting out gas producing cars. weather being a main one. suppose it rains one day, how do you get to work? not only that but in warmer climates if you have to go a longer distance to get to your job it gets hot and if you are in your suit and tie you're going to be sweating. if you are a blue collar worker, you have equipment that you have to keep on you at all times not having a vehicle will restrict that. not being able to drive will also slow down many buisnesses that travel to someones home such as a lawn service or a plumber. if you work out of town how do you get to your job? people would have to leave their families and move closer to their workplace if they worked out of town or quit their job. there is a lot to take into consideration when you think about all the possibilities of creating a society like this. and the only way this could work is if it was incorporated the same way that it was for Vauban germany. if you had a one square mile society where everything was walking distance and your job was in the area then i believe it would be extremely beneficial, but areas like that are few and far between and making areas like that would change the geography of the entire country.

by no means are we as a country America ready to change to this kind of society any time soon, but i do think that in due time we can benefit from this in a huge way. but there is a lot that has to change and our nation as a whole has to be willing to conform to this. there would be a substancial amount of change in this nation if this were to happen and we as a country are not one that necessarily likes change. we like our two car white pickett fence houses and cutting that out of everyones lives would no go over well with the majority of Americans. this is something that the future of America needs to seriously take into consideration. its appearant that we are destroying our world every single day and we are one of the main contributors.",0,0.0,-1.2352848
796c3106,"Do you know what the Electoral College is? It's a process that the founding fathers established in the Constitution as a compromise between election of President by a vote in Congress and election of President by popular vote of qualified citizens. I think that we should change the way we vote by changing to election by popular vote for the President of the United States. I feel that this is a good idea and a good way to vote, let me tell you why. It's a good idea because it benefits the public, everyone knows exactly what kind of impact they're making and so it doesn't mess up the votes and or voting. Let's continue, shall we?

It's a good idea because it benefits to the public. The public wants to know exactly who and what they are voting for, they want to know exactly what their vote means to the election. More than half of the time they don't notice what kind of an impact a vote can make or what exactly they are voting for. Also when they do elect a President, the end up getting mad over their finances or taxes because the President that they voted for affected it in a negative way. They wanted to elect him because they wanted a better economy, to benefit them, not to restrict them from not having what they want. This is only my first reason, I have two more to go.

Another reason of why I believe that it's a good idea is because it let's the public know what kind of impact they're exactly making on the election. We all don't want to vote and not know what kind of impact our vote can make. We want to know that we can make a difference on who we're voting for, or who we vote for. They want to know and be sure if they vote for lets say ""Billy Henderson"" that he will lower gas prices and boost the economy, make this world a better place and help all the needy, instead of ""Robert Metinguey"" who will maybe to this and maybe do that. We want to know for sure what we're voting on and how much of a difference it can make. Not to be worried about if it won't happen.

The last reason I have to give for why this a good idea is so that it does not mess up the voting process. According to the gallop pole in the 2,000, taken shortly after Al Gore, thanks to the quirks of the electoral college, won the popluar vote but lost the presidency. Over 60 percent of voters would prefer a direct election to the kind we have now. This is what im talking about people. People are losing their elections due to the electoral college. One of the major reasons of why people are wanting a change, there should be no electoral college, only a popular vote for the election. We all want a better Government. I only there was a better way to vote.

Well, there you have it. My reasons are final. I feel that we should change the voting process because it would benefit the public, so everyone can know exactly what kind of impact they're making and so it does not mess up the voting process. Don't do it for the government. Do it for your own sake. If you wanna make a difference, be on my side, and we can. Together.",0,0.0,-1.2788291
79924dfe,"Dear our state Senator, I am writing to you for not only myself but for the citizens of our state. I do not agree with The Electoral College and I think that our way of voting for president should be based off of popular vote. I know our state and our country has been using electoral college as our way of voting for a very long time throughout our nations history. But Electoral college is unfair, outdated, and irrational. and i'll tell you whats wrong with the electoral college.

As you may know we do not directly vote for our president. we vote for our electors who will hopefully vote for the president we want. when the time comes for voting the state legislature are technically responsible for picking our electors. We the people are not always in control of who they vote for and the electors could always defy our will. We do not always control who they vote for. So is it really fair if we vote for an elector who doesnt even support us and our say in who we want to lead our country?

Another reason why i do not agree with the electoral college is for the smaller states. they do not have as much of a say in who runs our country like we do. luckily we are one of the biggest states along with california. but in smaller states they almost have no say at all. they dont even see campaigns because no one running for office pays attention to the smaller states. For instance, The campaign in 2000 seventeen states didnt see the candidates at all.

One of the biggest faults in the electoral college even though it is very unlikely but not impossible is a tie. As you already know if there was a tie the election would be thrown to the house of representatives,where state delegations vote on the president. because each state casts only one vote, the houses selections would hardly even show the will of the people. the people would barely have any say whatsoever. does that seem fair to you?

Those are the reasons why i and many other citizens do not agree with the electoral college. its unfair to us , the people, and smaller states. America is known for being the country of freedom and choice, but if we the people barely have say in who runs our country, are we really eligible to be called that? thats why i think we should use popular vote as our way of electing our president.",0,0.0,-1.276809
7997b6e7,"The car is a staple in modern day society by many standards, it represents wealth, societal rank however on the more negative side of the matter cars are the result of a majority of deaths in the United States. Alongside the fatalities, cars also pollute the environment that is so very delicate. The benefits of becoming carfree are immense and far outweigh the ""negatives"" that come alongside living without cars.

Cars as many people know see them are recognized for their glamour and attraction, but what is forgotten somewhere in the infatuation with cars is the true devastation they can cause. Cars in the United States and many other countries around the world account for a majority of the fatalities in total. Living without cars would completely irradiate the fatalities due to cars as well as reducing the stress that comes along with having such a hefty responsibility.

Along with the potential danger to humans, in the United States cars are the second largest source of emissions right behind power plants according to paragraph 34. Countries like India and China are among the top few most polluted cities on this planet now imagine the impact of implementing a carfree law. The amount of pollution would go down immensely and the effect that this would have on the lifespan of people living in those countries would be incredulous. Some will argue that this will negatively have a change on their life. And to that I would say, are you willing to sacrifice some of the comfort that a car supplies you for a better life for your children and grandchildren?

Many people acknowledge that buying a car is arguably the second largest and expensive purchases that will be made in your life second to a house. The amount of money that would be saved from living a carfree life would be incredible. Without having to pay car payments, car insurance, and gas fees every month imagine what this money could be going towards. Removing such a monetary factor would reap such high rewards that so many would agree is completely worth some of the sacrifices that would have to be made.

All in all cars are not completely necessary, and that implementing such a thing would have such a benificial outcome for society as a whole. Think not about the present but about the future of the world, and by living a carfree life you are bettering the present community as well as the future world.",0,0.0,-1.3411152
79b93add,"Every year, the residents of Bogota, Colombia celebrate a trending event known as CarFree Day. This skyrocketing campaign has led to as many as 7 million people giving up cars for the day, which reduces air pollution, promotes exercise, and avoids traffic jams. This may seem like a strange phenomenon, but reduced driving is spreading all around the globe. Just to name an example, there are multiple towns who have also caught on such as Vauban, Germany where only as many as 30 percent own cars.

There are multiple advantages to reducing cars from our lifestyles. A very large pro is how much we can reduce Greenhouse gasses. Not too long ago, there was a long span of nearrecord amounts of air pollution in Paris, France. In an attempt to fix this issue, they came up with a plan. The scheme was decided to order Evennumbered license plates to leave their cars behind for the day, or be fined 31 22 Euros. Oddnumbered cars would be told the same would apply for them the following day. Unfortunately, approximately four thousand people were fined, with twenty seven others having their cars impounded. just after five days, the smog was so thick that it rivaled one of the most polluted areas in the world Beijing, China. along with the weather, much of the smog was blamed by the massive amounts of diesel fuel that France uses. Many complained, but after accepting free public transit, and exceptions for hybrids and electric cars, the smog cleared enough for the French to take back the ban.

""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some carintensive areas in the united states,"" Claims Elisabeth Rosenthal, who wrote ""In German Suburb, Life Goes On Without Cars"". In response to some of these things, a recently finished city in Germany has completely carfree roads with a few exceptions. This is because of a few reasons. Firstly, Vauban, Germany doesn't have any parking, driveways, or garages. the only place you can park is in either of the two large parking garages that you would buy a 40,000 parking space for, along with your home. This has resulted in seventy percent of the population of Vauban to be without cars, and about fifty seven selling theirs to move here. Suburbs like these have been trending all across Eurpope. In return, this has provied the community with less traffic, much less pollution, and the creation of denser cities so it's better for walking to and from the shops and resturuants on mainstreet. According to Heidrun Walter, who is a mother of two, ""When I had a car I was always tense. I'm much happier this way."" With more walking, and less sitting at the wheel, this can also provide more social interactions. Many people now ride bikes together to and from work, and there is less stress from traffic jams due to packed streets. This way, enviroments are more relaxed, open. Even for those who don't give up driving completely, now carpool and travel in groups to reduce gas use and air pollution.

This trend has even begun to spread to the United states, the car capital of the world. Although the Vehicle's immense popularity, the density of usage here has finally started to decline. Teens are getting their licenses later, and not even getting a car until much after. This is also a good thing for multiple reasons. There are less reckless teenagers roaming the streets, and much safer roads, along with the help of Carpooling, there is much less gas being used, and more excercise when people decide to ride their bikes or walk places.

There are numerous reasons we should reduce driving, Let it be reducing air pollution, promoting exercise, and avoiding traffic jams. even if we take small steps, we can create a much healthier lifestyle with just a small change.",0,0.0,-1.3256927
79da99ff,"Imagine a World where the people didn't have a say in electing for a president. People would be living a life where they can't have a say in the government and who runs the government. This would be the life of millions of people if they were to remove the Electoral College. There are many reasons why it is better to keep the Electoral College because it can avoid runoff elections, it will make certainty of outcome, and not having one region to elect a president. Having an Electoral College can change the fate of the people and all the states.

To begin with, runoffs elections can happen if there is no Electoral College, which can be a major problem if it can not be handled correctly. ""For example, in 1968 Nixon and Clinton in 1992 both had only 43 percent plurality of the popular votes, while winning a majority in the Electoral College."" With runoff elections there is pressure when no candidate wins a majority of the vost cast, which causes a huge problem when electing the president, but with the Electoral College it reduces the complication making it easier to see the winner. Electoral College helps to provide a clear winner rather than making it difficult. It makes the runoff election process simple.

Secondly, the Electoral College makes sure that there is an outcome. ""In the 2012's election, for example, Obama received 61.7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast for him and rodney."" This means that popular votes have some sort of outcome because it helps the electoral votes go up, but not all the time will the percents be the same. The electoral votes is what is used to decide the president.

Lastly, the Electoral College requires the runner ups to have a multiregional appeal. This is done because no region has enough electoral votes to elect a president. For example, rodney was favored by the South in which he gets his electoral votes, but he cannot only count on the South to win the election he also needs to convince the other regions. North, East, etc. Trying to convince the other regions is difficult, but the outcome can help change the future.

To conclude, The electoral College have a positive effect rather than negative. It can help stop the complications when there is a runoff election. Having one makes sure that there is a outcome to one side. Also, forces runner ups to have a multiregional appeal. Keepin the Electoral college can help the United States in a positive way.",0,0.0,-1.3699062
